start,end,duration_seconds,duration_minutes,app,device_id
2026-04-21T09:33:28.663210+02:00,2026-04-21T09:41:56.394257+02:00,507,8.45,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:41:56.412511+02:00,2026-04-21T09:41:58.830640+02:00,2,0.03,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:42:05.579301+02:00,2026-04-21T09:42:07.550769+02:00,1,0.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:42:48.191030+02:00,2026-04-21T09:43:11.322754+02:00,23,0.38,com.Margento.SSSP,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:43:11.322754+02:00,2026-04-21T09:43:20.031018+02:00,8,0.13,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:43:20.031018+02:00,2026-04-21T09:43:20.788903+02:00,0,0.0,com.Margento.SSSP,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:45:56.256645+02:00,2026-04-21T09:45:57.671671+02:00,1,0.02,com.Margento.SSSP,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:45:57.671671+02:00,2026-04-21T09:46:05.625803+02:00,7,0.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T09:49:04.819119+02:00,2026-04-21T09:49:09.827038+02:00,5,0.08,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:10:57.083696+02:00,2026-04-21T10:11:02.209263+02:00,5,0.08,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:18:22.414944+02:00,2026-04-21T10:18:27.308962+02:00,4,0.07,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:18:27.308962+02:00,2026-04-21T10:18:54.433308+02:00,27,0.45,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:18:54.433308+02:00,2026-04-21T10:19:14.574614+02:00,20,0.33,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:19:14.582705+02:00,2026-04-21T10:20:28.268162+02:00,73,1.22,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:22:04.853710+02:00,2026-04-21T10:25:26.479772+02:00,201,3.35,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:25:26.501592+02:00,2026-04-21T10:26:05.736963+02:00,39,0.65,com.apple.mobilenotes,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:26:05.753776+02:00,2026-04-21T10:27:11.010305+02:00,65,1.08,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:27:11.029387+02:00,2026-04-21T10:27:23.445743+02:00,12,0.2,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:27:23.445743+02:00,2026-04-21T10:27:29.537840+02:00,6,0.1,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:27:29.537840+02:00,2026-04-21T10:27:35.754892+02:00,6,0.1,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:31:20.883518+02:00,2026-04-21T10:31:47.300905+02:00,26,0.43,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:31:47.318708+02:00,2026-04-21T10:33:23.780091+02:00,96,1.6,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:38:17.949962+02:00,2026-04-21T10:38:29.243699+02:00,11,0.18,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:38:29.292210+02:00,2026-04-21T10:38:33.780846+02:00,4,0.07,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:38:33.780846+02:00,2026-04-21T10:38:36.126012+02:00,2,0.03,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:38:36.142279+02:00,2026-04-21T10:39:46.449529+02:00,70,1.17,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:40:17.048127+02:00,2026-04-21T10:40:26.417461+02:00,9,0.15,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:45:08.730034+02:00,2026-04-21T10:46:35.319590+02:00,86,1.43,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:50:30.195116+02:00,2026-04-21T10:50:30.395888+02:00,0,0.0,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:50:30.395888+02:00,2026-04-21T10:50:36.294382+02:00,5,0.08,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:50:37.150621+02:00,2026-04-21T10:51:11.043382+02:00,33,0.55,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:51:14.240049+02:00,2026-04-21T10:51:15.527147+02:00,1,0.02,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:51:15.527147+02:00,2026-04-21T10:52:04.724503+02:00,49,0.82,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:52:04.724503+02:00,2026-04-21T10:52:11.080501+02:00,6,0.1,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T10:52:11.080501+02:00,2026-04-21T10:54:15.721495+02:00,124,2.07,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:03:30.728993+02:00,2026-04-21T11:03:34.892264+02:00,4,0.07,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:03:34.911714+02:00,2026-04-21T11:04:11.149250+02:00,36,0.6,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:04:11.166347+02:00,2026-04-21T11:04:14.396297+02:00,3,0.05,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:04:14.396297+02:00,2026-04-21T11:07:24.780307+02:00,190,3.17,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:20:37.974657+02:00,2026-04-21T11:21:02.810648+02:00,24,0.4,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:24:32.622246+02:00,2026-04-21T11:24:36.307286+02:00,3,0.05,com.apple.PassbookUIService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:45:37.052931+02:00,2026-04-21T11:45:51.227380+02:00,14,0.23,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T11:55:08.733526+02:00,2026-04-21T11:55:23.059304+02:00,14,0.23,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:00:26.441128+02:00,2026-04-21T12:00:33.972983+02:00,7,0.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:47:49.623425+02:00,2026-04-21T12:47:51.779762+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:47:52.054736+02:00,2026-04-21T12:49:25.678084+02:00,93,1.55,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:50:29.893230+02:00,2026-04-21T12:50:29.986978+02:00,0,0.0,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:50:29.986978+02:00,2026-04-21T12:50:32.516126+02:00,2,0.03,net.easypark.app,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:50:32.532248+02:00,2026-04-21T12:50:47.017705+02:00,14,0.23,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:51:52.581421+02:00,2026-04-21T12:53:12.443502+02:00,79,1.32,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:55:42.847982+02:00,2026-04-21T12:55:42.928670+02:00,0,0.0,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:55:42.928670+02:00,2026-04-21T12:55:49.550800+02:00,6,0.1,net.easypark.app,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T12:59:04.499015+02:00,2026-04-21T13:00:24.823606+02:00,80,1.33,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:35:15.159195+02:00,2026-04-21T13:35:50.912803+02:00,35,0.58,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:38:40.626313+02:00,2026-04-21T13:38:42.057987+02:00,1,0.02,net.easypark.app,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:38:42.205350+02:00,2026-04-21T13:38:44.614855+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:38:44.614855+02:00,2026-04-21T13:40:19.855053+02:00,95,1.58,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:40:19.855053+02:00,2026-04-21T13:40:21.271513+02:00,1,0.02,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:40:28.012143+02:00,2026-04-21T13:40:30.240125+02:00,2,0.03,com.apple.mobilephone,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:40:31.426156+02:00,2026-04-21T13:41:06.286320+02:00,34,0.57,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:52:38.533118+02:00,2026-04-21T13:53:00.551459+02:00,22,0.37,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:53:04.612709+02:00,2026-04-21T13:53:40.220887+02:00,35,0.58,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:53:46.375096+02:00,2026-04-21T13:54:47.682959+02:00,61,1.02,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T13:54:49.519307+02:00,2026-04-21T13:54:55.994919+02:00,6,0.1,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:47:26.550098+02:00,2026-04-21T14:47:47.590380+02:00,21,0.35,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:47:58.148468+02:00,2026-04-21T14:47:59.937974+02:00,1,0.02,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:48:01.547041+02:00,2026-04-21T14:48:13.721826+02:00,12,0.2,com.apple.calculator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:48:13.721826+02:00,2026-04-21T14:48:19.819484+02:00,6,0.1,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:48:23.901870+02:00,2026-04-21T14:48:35.930554+02:00,12,0.2,com.apple.calculator,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:50:47.443674+02:00,2026-04-21T14:50:58.088627+02:00,10,0.17,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:50:59.028817+02:00,2026-04-21T14:51:41.708690+02:00,42,0.7,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:51:58.674300+02:00,2026-04-21T14:52:00.922435+02:00,2,0.03,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T14:52:08.385551+02:00,2026-04-21T14:52:24.625611+02:00,16,0.27,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:07:13.835086+02:00,2026-04-21T15:07:20.194711+02:00,6,0.1,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:18:25.816455+02:00,2026-04-21T15:18:33.939728+02:00,8,0.13,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:27:30.270288+02:00,2026-04-21T15:28:21.179487+02:00,50,0.83,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:28:21.299104+02:00,2026-04-21T15:28:25.162885+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:28:25.175782+02:00,2026-04-21T15:29:12.123952+02:00,46,0.77,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:29:16.206146+02:00,2026-04-21T15:29:24.557017+02:00,8,0.13,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:29:25.449653+02:00,2026-04-21T15:29:29.094120+02:00,3,0.05,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:29:29.587368+02:00,2026-04-21T15:29:37.546002+02:00,7,0.12,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:32:42.628086+02:00,2026-04-21T15:35:04.727267+02:00,142,2.37,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T15:49:28.767475+02:00,2026-04-21T15:51:51.533291+02:00,142,2.37,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T17:23:46.094086+02:00,2026-04-21T17:23:55.564970+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T18:48:56.269859+02:00,2026-04-21T18:48:56.334652+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:04:00.589736+02:00,2026-04-21T19:04:03.494839+02:00,2,0.03,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:04:03.494839+02:00,2026-04-21T19:04:09.800225+02:00,6,0.1,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:08:14.832965+02:00,2026-04-21T19:08:49.591084+02:00,34,0.57,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:08:49.608209+02:00,2026-04-21T19:14:04.054093+02:00,314,5.23,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:51:50.508337+02:00,2026-04-21T19:51:50.517362+02:00,0,0.0,com.apple.camera,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:52:04.167496+02:00,2026-04-21T19:52:09.279622+02:00,5,0.08,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:52:09.279622+02:00,2026-04-21T19:52:33.216484+02:00,23,0.38,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:52:34.374967+02:00,2026-04-21T19:52:54.767385+02:00,20,0.33,com.apple.mobileslideshow,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:52:55.880985+02:00,2026-04-21T19:52:59.691840+02:00,3,0.05,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:52:59.691840+02:00,2026-04-21T19:53:03.069098+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:53:03.518385+02:00,2026-04-21T19:53:30.028243+02:00,26,0.43,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T19:53:30.687990+02:00,2026-04-21T19:55:35.065788+02:00,124,2.07,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T21:07:10.331305+02:00,2026-04-21T21:07:13.643309+02:00,3,0.05,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T21:17:13.933710+02:00,2026-04-21T21:17:39.338892+02:00,25,0.42,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-21T21:49:26.916937+02:00,2026-04-21T21:49:35.486618+02:00,8,0.13,com.apple.Preferences,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:16:37.562287+02:00,2026-04-22T10:16:40.889508+02:00,3,0.05,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:16:40.889508+02:00,2026-04-22T10:21:21.795164+02:00,280,4.67,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:21:21.817980+02:00,2026-04-22T10:21:31.926973+02:00,10,0.17,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:21:31.926973+02:00,2026-04-22T10:21:42.534821+02:00,10,0.17,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:29:23.453619+02:00,2026-04-22T10:30:02.522151+02:00,39,0.65,com.apple.mobilecal,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:42:07.411916+02:00,2026-04-22T10:42:13.754288+02:00,6,0.1,com.apple.Preferences,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:42:15.753484+02:00,2026-04-22T10:42:19.881979+02:00,4,0.07,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:45:17.787721+02:00,2026-04-22T10:45:24.821776+02:00,7,0.12,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:45:30.978964+02:00,2026-04-22T10:45:34.856964+02:00,3,0.05,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:45:34.875025+02:00,2026-04-22T10:45:50.526604+02:00,15,0.25,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:45:50.526604+02:00,2026-04-22T10:46:17.677140+02:00,27,0.45,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:47:38.486470+02:00,2026-04-22T10:47:43.028993+02:00,4,0.07,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:47:43.028993+02:00,2026-04-22T10:47:56.561339+02:00,13,0.22,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T10:48:38.908386+02:00,2026-04-22T10:52:04.908728+02:00,206,3.43,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T11:02:51.309487+02:00,2026-04-22T11:03:07.856961+02:00,16,0.27,com.microsoft.Office.Outlook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T11:04:51.678263+02:00,2026-04-22T11:04:56.780334+02:00,5,0.08,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T11:04:56.799270+02:00,2026-04-22T11:05:04.022209+02:00,7,0.12,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T11:05:05.613685+02:00,2026-04-22T11:05:16.665410+02:00,11,0.18,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:44:33.960155+02:00,2026-04-22T12:45:20.070668+02:00,46,0.77,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:53:03.521402+02:00,2026-04-22T12:53:05.452742+02:00,1,0.02,com.spotify.client,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:53:06.666856+02:00,2026-04-22T12:53:08.492428+02:00,1,0.02,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:53:08.492428+02:00,2026-04-22T12:53:10.372669+02:00,1,0.02,com.apple.Preferences,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:53:10.372669+02:00,2026-04-22T12:53:33.390468+02:00,23,0.38,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:53:33.725798+02:00,2026-04-22T12:55:27.348815+02:00,113,1.88,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:56:00.915581+02:00,2026-04-22T12:56:14.156469+02:00,13,0.22,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T12:56:14.156469+02:00,2026-04-22T13:34:05.611077+02:00,2271,37.85,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:34:05.611077+02:00,2026-04-22T13:34:20.830414+02:00,15,0.25,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:34:20.830414+02:00,2026-04-22T13:34:22.038458+02:00,1,0.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:34:22.056300+02:00,2026-04-22T13:34:31.340713+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:34:31.340713+02:00,2026-04-22T13:35:33.196799+02:00,61,1.02,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:35:40.358989+02:00,2026-04-22T13:35:55.138531+02:00,14,0.23,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:35:56.221414+02:00,2026-04-22T13:36:56.702354+02:00,60,1.0,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:36:56.819111+02:00,2026-04-22T13:41:12.038263+02:00,255,4.25,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:41:12.038263+02:00,2026-04-22T13:41:49.522065+02:00,37,0.62,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:41:49.522065+02:00,2026-04-22T13:45:31.655218+02:00,222,3.7,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T13:45:55.170149+02:00,2026-04-22T13:45:59.879695+02:00,4,0.07,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:03:33.153607+02:00,2026-04-22T14:04:01.891561+02:00,28,0.47,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:04:14.832880+02:00,2026-04-22T14:04:27.371478+02:00,12,0.2,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:04:57.318205+02:00,2026-04-22T14:06:02.777049+02:00,65,1.08,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:06:03.435331+02:00,2026-04-22T14:10:37.590392+02:00,274,4.57,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:10:37.608398+02:00,2026-04-22T14:12:34.679952+02:00,117,1.95,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:12:39.491674+02:00,2026-04-22T14:14:12.051811+02:00,92,1.53,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:14:14.930758+02:00,2026-04-22T14:15:11.781845+02:00,56,0.93,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:15:11.781845+02:00,2026-04-22T14:16:56.685848+02:00,104,1.73,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:16:56.685848+02:00,2026-04-22T14:19:28.019770+02:00,151,2.52,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:19:28.886967+02:00,2026-04-22T14:19:32.114472+02:00,3,0.05,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:45:54.234502+02:00,2026-04-22T14:47:12.749398+02:00,78,1.3,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:47:41.966255+02:00,2026-04-22T14:49:17.172983+02:00,95,1.58,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:51:52.988103+02:00,2026-04-22T14:51:59.692920+02:00,6,0.1,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:51:59.692920+02:00,2026-04-22T14:52:35.408996+02:00,35,0.58,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:52:35.408996+02:00,2026-04-22T14:52:42.137383+02:00,6,0.1,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:52:42.137383+02:00,2026-04-22T14:52:52.874257+02:00,10,0.17,com.facebook.Facebook,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:52:52.874257+02:00,2026-04-22T14:53:53.428126+02:00,60,1.0,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:53:53.953709+02:00,2026-04-22T14:54:03.484857+02:00,9,0.15,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:54:13.508167+02:00,2026-04-22T14:54:35.383731+02:00,21,0.35,com.facebook.Messenger,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T14:54:36.230377+02:00,2026-04-22T14:54:54.500538+02:00,18,0.3,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:01:44.650390+02:00,2026-04-22T15:01:49.473249+02:00,4,0.07,com.apple.MobileSMS,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:01:50.845048+02:00,2026-04-22T15:03:33.703336+02:00,102,1.7,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:03:33.703336+02:00,2026-04-22T15:05:00.705900+02:00,87,1.45,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:16:36.377988+02:00,2026-04-22T15:16:46.175421+02:00,9,0.15,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:22:16.511179+02:00,2026-04-22T15:22:31.551161+02:00,15,0.25,com.hammerandchisel.discord,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:22:31.551161+02:00,2026-04-22T15:25:30.338879+02:00,178,2.97,com.google.chrome.ios,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:25:30.754428+02:00,2026-04-22T15:26:56.271340+02:00,85,1.42,com.openai.chat,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:27:54.162939+02:00,2026-04-22T15:28:03.333352+02:00,9,0.15,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:38:23.144663+02:00,2026-04-22T15:38:31.364565+02:00,8,0.13,com.apple.InCallService,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:57:20.968165+02:00,2026-04-22T15:57:35.243879+02:00,14,0.23,com.toyopagroup.picaboo,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:57:38.683381+02:00,2026-04-22T15:57:40.693340+02:00,2,0.03,com.apple.findmy,E8F47AE0-422F-4154-8235-821961ECC767
2026-04-22T15:57:45.500739+02:00,2026-04-22T15:57:52.631912+02:00,7,0.12,com.apple.findmy,E8F47AE0-422F-4154-8235-821961ECC767
